order_id,creation_date,order_value,country_id,status_id,category_id
uqAzp5XTE50oPZ4P4S4cH7y4N0WbNPwG/I0HSG0DmGw=,25.03.20,58.49372385,1,1,1
X4JfKgN2TXE4MG1zc0mTSrToUQ6AvtzdHkTALTpzIXk=,28.04.20,233.9748954,1,1,1
f6i0WGQTvNcYUCEvtDH+RRrm/1M2fuqNiUM3IO+Xy7A=,02.03.20,23.34728033,2,1,1
QY3DIdPdmY1gLaRXTnZPfi90ZDRGs6QTqVGTGgn4gWY=,13.05.20,10.79497908,1,1,2
WVPAS/yiDmVajgDrlrH6hZnQfn6zXspDadEvTD4A4SM=,29.03.20,66.86192469,1,1,3
sSMK26CryWHaRaMfQZjv4t8WrJ1+iO4eJl+W1U2LVBY=,26.03.20,20.83682008,1,1,1
KRQ2W7XPMLLYI4Wp8F0J814irp/Fq24cEiGkxnz4+Jo=,03.05.20,54.30962343,1,1,1
QmOI5jha8K4W6y1+iOMAeDorEoamqhOPSKqIxfLl+D8=,17.05.20,8.284518828,1,1,3
HhDkFJmnIkX+/8OXQzptsf+gP8BNLPDx5X441h8njlU=,23.03.20,50.12552301,1,1,2
8q/WsW2mjqtY66p1BEiPjNFKLM8+YOTtAKg4OEa0cXU=,06.03.20,66.86192469,1,2,2
gQ0HEu+h7BJ4PZPr1BT8Uzs6m3BTiq2TpJ3Zb07NDe0=,04.03.20,117.0711297,2,1,1
6pwZJ1NCP/VeXEKk/OgcIHWDXtITWt4upJf1Od8mgcg=,18.04.20,45.94142259,1,2,1
lu0j5/Lr10PEvpFAZ4pks9AGTpjC6ysLXFGzK+PWQnU=,13.05.20,37.57322176,1,1,1
EedGAFeYHEMzceX4aGAMBt7d2Uafh6vxzrE6Rx6heYs=,23.04.20,12.46861925,1,2,1
gFqkQT8Q1raKEhuIH5LW+aD6oIpUtv+VQjtoonOqqvs=,30.03.20,58.49372385,1,1,1
usyQSTDon7J5YIJtOtMpPkJD1GxHDh4MfQICP43V3uo=,06.03.20,14.9790795,1,1,1
c7AkTPpoUjKI1oPg6zNYmEqysqVCAa4Jb5FbxxP7zrM=,02.03.20,16.65271967,1,2,1
nO91GOdeM14EdQ7XfvSGA5ODwE+QGcvbWRa63+PJ2TQ=,16.03.20,29.20502092,1,1,1
G3tmHjT7p5oapPdiZGB7YnxNq0BO8yx5f11d6Osi1gc=,25.04.20,19.16317992,1,2,2
vcO5MJ0Fa0QS/poerCkPKlNUoVVYZTLmVxBqR9vxI3s=,16.04.20,27.53138075,1,2,1
y/2c3H0c/N/ddMkrTf3yYJdVHduIrJNiGP8Nueq1H8I=,01.05.20,8.284518828,1,1,1
jmpYiKiCtRo239NDiVzvsF7UmDdcVfmCIJVXV5byw8w=,07.03.20,54.30962343,1,1,1
53LxImjC1pzo8qdFZpNRE1x3+7G064+T1aKRLzzTVMw=,05.05.20,58.49372385,1,3,3
zYr9rtEqqJbeNzHabG1ecgMsn5t1FD2rJ5RslxShdH4=,12.05.20,14.9790795,1,2,1
YiJT2YLX6vh09mkBpPYCZQK7PZTfkbSmfUs0LwtdKlM=,04.05.20,58.41004184,1,1,1
RbSPNtxWRNIB5zGOoxnYhVPLkBVQDQxaT3Dbh9ClQw0=,28.05.20,100.334728,1,1,3
TvyvQaZd7g48M+hxy9y4nohvhvTEFFiPa8AIvoIufeo=,07.04.20,25.0209205,1,1,1
b2OhUt9Ys+nhkl0xNnGfvGCcHaPYNd6ehLKAPB69lPU=,17.04.20,66.86192469,1,2,2
eOd62gBdjIHKZ8+onCd4Xuj/znuiiEe5UtmDZmEYTMI=,01.04.20,33.38912134,1,2,3
HOfQHLPNziHRnWrMXE8N5GjL0m/glpUXOTj6XQEKBw4=,21.05.20,8.284518828,1,1,1
xBGBODqOSaSNvalf97am4ARutAxUUe901Dog3pwP6xM=,03.03.20,16.65271967,1,1,1
sj3YUl9NhogpAyu7dpJ1vP6alsxV+SpJxo9PKh+oOpI=,01.04.20,29.20502092,1,2,3
fUELS64s3bonoFvQ1hh0gMS0hExLZBeHwXWElJBz62w=,08.05.20,50.12552301,1,1,1
j45cEJOazDH03i/Od6183wApG6ykoBr8VK4OtEwsCjU=,12.03.20,29.20502092,1,1,1
WcRfQlu7pJQ7ZmG4mMwTDpznZrWVrta06jO2UVzQaJE=,27.05.20,25.0209205,1,1,1
2YcxrD5nlph4pEZqtusMmMHUfwLPxyjrH+19zgcDaJM=,12.05.20,50.12552301,1,1,2
j6mDXRpSEl+v8EDo+tbWai8mgtn+bITiw+s4amYICIU=,29.03.20,50.12552301,2,1,1
a8JeypGEZEPbwMl210v+JARBH2D2DEdxB0NIMBHyNLQ=,26.03.20,66.86192469,1,1,2
4845uFGmN12RHZhnODFTKkDP2TyORq4klaoLtQL1ttw=,12.04.20,29.20502092,1,1,1
0UXq4XE2JYGZ/AYfEgjzqqHJIToXZLrFmTPA4oWNV98=,20.04.20,66.77824268,1,1,1
or1OaXJZqLTw2b4Or2IPtAJDA8jO065a+gkRndFoGQg=,02.05.20,45.94142259,1,1,1
2KZwkMzahvT+Y8yReOATCvHc3gf+7TGlt7nGDp2TY1o=,02.04.20,58.41004184,1,1,2
Axfl1V+r6D1LgSIrwm68d1z8OVNnIO/UgBxMkBPeBTQ=,05.03.20,45.94142259,1,1,1
E3DkYdypx5JMS6fExF5RYYICo0VGxqzT9lB91YcQtkw=,28.05.20,83.59832636,1,1,1
ixWiYHTiYs0TihTELH4xZ3hn623I+auG3Ulipa6I+vo=,18.03.20,66.86192469,1,1,2
DA40wDpsKI+zb5rnyVCAwqjiS4IKMPoT9/GWuH4My+o=,26.05.20,10.79497908,1,2,1
ovoRa3Bq2pzdpQhuVoL32pHeNEa2uL84tfr+r4OtKU8=,24.05.20,41.67364017,1,1,1
l7oGKyWNd8k/ujH18mRweP6+oCpiMNvhMwBsUNz+A24=,30.04.20,37.57322176,1,1,2
8YDWcxydzpqs3k1SH3QEo9ucbz3iMjKGtSIoRCMKFDk=,29.03.20,108.7029289,1,1,2
o5eyJkRN1+wJGpoQySRhmppQxlPQStQYOQn+EZOyvz0=,01.05.20,50.12552301,2,1,2
AupyeHRezkLMlmoDOIJjiaQtc/rHaOZUvovELdPYrGI=,20.04.20,25.0209205,2,1,1
EUL8XC9y2TLFSOysG4qyKNbtdNZM5n/5rbyEYupaCLM=,28.04.20,29.20502092,1,1,2
02Gkr+8WjizqAm+mJQ797qf/8rWBQS4pDAjLihepPHo=,29.04.20,150.376569,1,1,2
iWLJPmBLIGZnRPstM5QwLdPDlIdLIBC559wTsGoGim0=,19.03.20,91.9665272,1,2,3
zUDPHSl4lqR32aTPfo3IXGpC9SnslgwKB8WaDneTqvA=,23.04.20,37.57322176,1,1,1
ANqbhhGywsrLUBDxIoRIyzFH98+Six9heSjz0hr2pwI=,20.04.20,60.83682008,1,1,2
XTOhp/0xcWXHd+qyKqVqB0PGQChgge39naSoK9X92hs=,29.05.20,20.83682008,1,1,1
x6e431/RObPmsddvpOvgux04114cuEUB+5TRgTTsK7k=,15.05.20,8.284518828,1,1,2
wQU/ITTCq2LNDqQmT8jIcJMmhCxM6SxUDlJmvMMHaiE=,11.03.20,66.86192469,1,1,1
zZ2YL4Rvy7BRdFMS3BdfC9rCFtifw9y7WGBmLRWrg3g=,31.03.20,33.38912134,2,1,2
1ICD7QfeqOo+/UJhjwsC/E+Jxzv2mGWvKhubmjY/nfU=,08.04.20,75.23012552,1,2,2
n3zA+lP8Ds5AHZr+EiKUB0/o7xkz4n5oDIMqU4Rteas=,04.04.20,150.376569,1,1,1
i0RrZVGlCC98SfM8ss3eXscRWB9ZiOfV03xSqYFDUCA=,03.03.20,66.86192469,2,1,1
sexT2PBnjapaADZvaC6TaalJN1T5ETbqM/+ouRMiGkg=,24.03.20,41.75732218,1,2,1
+/Skf7uB5XnYvQW4kPayWsUlyB53XyQcFw8obecMcdo=,27.04.20,33.38912134,1,1,1
ak4VfM8oInh+uB5l9BPhmzY85UbEBkAu2CwaoA9hciA=,24.05.20,12.46861925,1,1,1
sNFfQVGSTSb7NUghjjg4QfgorFoNzcHo+lMKHMVWn1E=,16.03.20,25.77405858,1,1,2
2chQeHJ3OHqNyHVKGzK+CeNHRZwO7sGR1gltDVmV+hE=,20.05.20,225.6903766,1,1,2
BGVHntaw1asZXhuXsljSbVulC9D0a5Qe6XNP+xDHgR0=,15.05.20,24.93723849,1,1,1
Cm7z3CuOFSl0tEWHaxsfsYawH7EHKRetb8TlzQoJt2Y=,07.05.20,108.7029289,1,2,2
Bs/ssivP66LGw6fVthybJDfLasSXYJEy9mNhliHvaH4=,18.05.20,25.0209205,1,1,1
L44/h3UlMHbFjOxYRahYpB2vA5qMuH5MRooZmH1GFR4=,27.04.20,37.57322176,1,2,1
Rlm6hyXMZLuHYBLCID0UpMINKYLHHPuUZmFLAiO8U6U=,25.05.20,29.20502092,1,1,1
kM9/6pB3cf6+bfz0Bq39hvjX5TCyVdEN9JPhR6OABBg=,01.04.20,20.83682008,1,1,1
o2B4Ft0szlXF9BWvjla05van4lZYOVQSrG0zpv4Eo0E=,07.03.20,100.251046,1,1,2
s189p5Q9CWHQHYntqwWX+2sUlUjsFND5sqKzWFeWYZI=,25.04.20,77.65690377,1,2,1
ja8LcT4lLGEl9CFkNwEHGapB2eZbXucEeiRe/zJZUmU=,24.03.20,20.83682008,1,1,1
gTSv1UN5FdGjfqC8l1n5BQMlGo4+vulqu1djPMPIYRA=,07.03.20,41.75732218,1,1,5
I9kcmj7oYt4W/KIv19pW6m8UtiviG5QJxgNho7scQt4=,27.05.20,376.1506276,1,1,2
Ud5QLcZ6xyw4GWwjL0s2VGMTIPrKIpt3bDFGhf+CB5Q=,07.05.20,29.20502092,1,1,2
gLkJNds5ckxZi7g/xiCYkZf90IbdWdNchLpR6NwC3Ek=,08.04.20,58.49372385,1,2,2
gAHqq9oD8SoUjj0FA5zRI+PzgMn1OwyBjuBw98JOZeU=,28.05.20,16.65271967,1,2,1
W4nJYbzWbDAKdabD1rKByqN7lnCdmYDs81SUVdhMin8=,25.05.20,45.94142259,1,1,1
hlcuBFXL057FFJg81SGZBV7on5uQmlirGkDb+12gYOI=,26.03.20,66.86192469,1,1,1
pSh8my7bHNamQ0uyvW0cfDlGmWZAnbYyen8jEVmFOFs=,04.04.20,16.65271967,2,1,2
N3U9S8D7cZXnaV/Moe8IetvfxyefBxAdLP6roIFjLog=,29.03.20,50.12552301,1,1,2
OoJEO4uNJ1QOaJpRzJ1q3I66GQs1/u2u1enitLCflM0=,28.05.20,41.75732218,1,1,1
lyjfkJRG8SWEUftX/hPfLMg0Gl4nXbLB/KPju1tQ1xQ=,24.03.20,45.94142259,1,1,2
HsnMUwM7kegqraWUnwHmLDzne2Yb6c8VWaPxQOW6+xw=,17.03.20,29.20502092,1,1,1
zRPsN3mNXHwrMq7H0q9Z6ncEt/gjyiKAjLo26bKFP5o=,12.05.20,75.23012552,1,1,1
tJ74XYnMCL0v/VpN2EWqk6eafn3KmHVVSIQGboATtX0=,24.03.20,58.49372385,1,1,2
vUFaLY6Kg610x75Int8GsPFnMmVqx0oU0Ls2HHU3Beo=,03.03.20,117.0711297,1,1,1
hQg1vCbx0xvue6eBm4FJcjosLOPESXG/jA/8GlctjYM=,07.03.20,16.65271967,1,1,1
UwJEnvRXbJjPA1dK0IHww/UD3ygKb9kxIyavyqYAVtE=,15.04.20,79.24686192,2,1,1
JR+GA4ZbQR2vfOH7VbsckPLsU4yKbLSN9ibvhqqVFog=,18.03.20,45.94142259,2,1,2
zaYNRqRtPUv9MO5ECT5deSbhC6Nd/XsNA8tpnDrVRCU=,31.03.20,86.0251046,2,1,2
ByAhIl0fXh0TX/7KSqOOzLTjF6xDlkM7hFDft65eg7o=,12.05.20,117.0711297,1,1,1
32rMwy4vUTB+vKTWy8gszQc9OlB4jAC4eDh9bmQZPOA=,04.03.20,20.83682008,1,1,1
lB2CkEBCauzfZJ92vGhRqjbrfyrRSq2rT2hL6a276yQ=,13.03.20,37.57322176,1,1,1
7REfTRQpGrUuI6kuNOz0OxfQbs5WhFkbUcSs/o0XT5w=,10.03.20,16.65271967,1,1,1
vxfdQxhX9D6iCf/rURfyCE/9doWe2LEMxIaR8rCmPkY=,03.03.20,37.57322176,1,1,2
UUyJhNe9gcREVoXVf8fol2zBNjjqarD2eZdQTbBmgOo=,17.03.20,46.69456067,1,1,1
bGqABOvhCcTn4/vHjALyHQTGH3lSYKS8HC3qUq5Dt2Y=,19.03.20,75.23012552,1,1,1
/DQpO5PbzuI62wva1DTxRkp4fJYYI8sZ8anReIPNePk=,27.05.20,175.5648536,2,1,2
FuMUaU9AS5jtI7vQVz/E6eKW5iEcJPDYQ/5Ae4LkGlU=,08.04.20,54.30962343,1,2,2
aB0WOKSpAPZ/5j+q4ma3uMFP8LeIXxBudKUzaxKckKc=,16.05.20,12.46861925,1,1,1
pcDxY+iFaF6rbhlW9i0GegoaTQTnOc8sba/Ru8b3axM=,06.04.20,150.5439331,1,1,2
vrzKwyqzL/5GFCe8yAFWvGKGUmlaSFMVXQBKWrwATyY=,23.05.20,66.86192469,1,1,2
ibjEbf3EqiFaUcy6nWlAWqijXAtL8IWpZZtDKIUafXQ=,29.03.20,58.49372385,1,1,2
9NAjsiP41q6DyHZztsttHfV/e6Cn/ltoJqMwXUUQhHI=,22.05.20,29.20502092,1,1,2
0R/8jr5ztHI1TLPWJe63xJcctFaIaI1qGZnWzAD9OEk=,24.04.20,50.12552301,1,1,3
mMfoNUd1r/PTHfKw2BHzCOeOEoyCwTqeCejxb+NiFIo=,02.03.20,29.20502092,1,2,1
4GKnQPQwYKSIrQTKZEBuRRs9PO2eOcxNCBDw8e3EZqo=,09.04.20,117.0711297,1,1,2
lwm1lmsWn3704fj/K+ppyz6S/+FdkM4Nd5BIO+eD9/8=,21.03.20,23.34728033,1,2,1
OuykPUetN3eEQbf28rMBO6aEb0kqebD0yeiMp0MUqEk=,25.03.20,25.0209205,1,1,2
AchgWWFpa76pf9Y9d1fgoI1r5B/iIADvzOeP+VNKFH8=,15.04.20,6.610878661,1,1,1
KljvjubVInNC9p64GGtYHizew7VE4b107dlA919lytI=,02.05.20,33.38912134,1,1,1
EuRDwQN9JvzRAHSdrUEgXfgkv7b9dGmBhSLDBx0mGmw=,06.04.20,16.65271967,1,1,1
fEMGxWOhNPt0xgD0vfTy0GD4YstoRq2Tr1L/nTm9hCU=,16.05.20,33.38912134,1,1,1
IAHWUG5HPhPTtCKLkSTQ7YtQWQvSH0afybiaVlCtvLI=,16.03.20,66.77824268,1,1,2
AOmkMvB0jq9H0H60Yprrno5Icedcld+ECLqPxt8Fe2E=,07.03.20,37.57322176,1,1,1
WIHKNaNbaHWhgJKOsQDykzQbekxfZXQ4kh9N9/ZFVxA=,15.05.20,50.12552301,1,1,2
w4F5C4OdSsUpyyT09Fzhlx3ydcmmMPyOr7cgVMbRd+4=,15.03.20,50.12552301,1,1,2
FkBFleHGU+ojAePOB0YuetSPanuMSHxeydTzq91eCcI=,16.04.20,20.83682008,1,1,2
6A673OekL6ysk1KD+/be9RJHuFUBmQFdSAYTnIPRZd4=,17.05.20,58.49372385,1,1,1
612UiGTZQ95LoY4oaUpr8aW8M9oDCnCpEJCoyXO4iAg=,09.03.20,41.75732218,1,1,1
nGtpU5R2/M3rksexqiOyAk92XHGbB4irq27LWclumoU=,07.04.20,27.53138075,1,1,1
EWrAHBg1V/BwTiMVDBEhvDKuBd+6R11/j/ppiyYq45w=,11.04.20,16.65271967,1,1,2
XJQGxMbJInxfB9N3zfJ4NSLJlYSsXxY7QhI8wvBuiAM=,04.04.20,16.65271967,1,1,1
XhG3p0JwrUfZwc5qjSrEQFkvkr3LuqTKH8kabv+xlIY=,07.04.20,29.20502092,1,1,1
yXkY/IhUtL6q0+Qpzi9ujgRo1uIXfigNCScvfYkTqeM=,18.04.20,33.38912134,1,1,1
fuxojIQwc8ss/tFkzT6nnR8bWAAWnCRCSrTRdAGNY8c=,02.04.20,133.8075314,1,1,2
PkUv9Ey8LI5NWZu74uAsi3ouDd+yuaNyTfdRoiXWV1A=,12.03.20,10.79497908,1,2,2
o5VvSWVdGg0gc/dGixe1vWkqWoj4VymMWvXJ0J/pcDM=,05.03.20,91.88284519,1,1,1
FwzMeB6wr5wVq5z8SGksjGOsWL5401lHmVa6H1o/Qrc=,22.04.20,12.46861925,1,1,2
U8uRIyx5M3tJ0m67Pvs2lI+V6Aw0Gxsa9Fl3gqCjTeM=,24.03.20,37.57322176,1,1,1
q9RZbwPzTBK8pWgoEyXY+JYtzZtVyS/fYDzn1vyR/DU=,05.05.20,20.83682008,1,1,2
McKawlfikyNh2B/viOIjUatM2fQKwOMJnIfO3OyX0ws=,27.05.20,23.34728033,1,1,1
sxoR20tul3LBpSfUpg3TbA0BxRIMH5WthcEj0eMN80Q=,12.05.20,83.59832636,1,1,2
sJgKfPUA+GWc3mogm/a5L9WBGjPhKFEFc8YlTDzRBag=,01.03.20,14.9790795,1,1,1
y3YnBbFSDSCaaHrOgN/2/n6iPXZ2Ejl0tUtoXHS0bW8=,27.03.20,50.12552301,1,1,1
ISvAZ+y7A+GaGP56trfXKuhpmAKMNYcmdvz0xFqIZAI=,23.05.20,25.0209205,1,1,2
PkRzw4CG7QT20LvM+9yti0fCMiZxR935jHhEVdvdHmY=,19.03.20,75.23012552,1,2,2
nqmolRs0CQUzf5alrmmES1XQ4HdB5kkVC6E6+jbMNfg=,06.03.20,150.5439331,1,2,2
01h0+T/zNiutCRHpWaW5xltpQ9hsEvUTtMSyA0nqoFs=,28.04.20,58.49372385,1,1,2
ZoutryfgWYjOwgQceLqdbhGUeZFkAqq78D8HUkLZLR4=,28.03.20,58.49372385,1,2,2
pHKEDjt0yb5syhPENni0BSpo07v1+/bVn4XJ15KLjFQ=,14.04.20,37.57322176,1,1,1
8wnXY7U/9VPhzB66YqqdPmBse0vvOtgCdFR8AC8ZPxU=,20.03.20,75.23012552,1,1,1
wwJ418DR6cNEkZ6h9cg0GHbVUgm4juKw0M9FnZsYRTM=,06.05.20,33.38912134,1,1,1
30d7CfFmPZrU+f6hW6S5mCYCVnydPDH6f/W9o5TrAws=,29.03.20,29.20502092,2,1,2
5hPt1ZPmdxnPC2/PgVHoPIxRxstCgtLCq2IJK2M7Sv8=,28.05.20,83.51464435,1,1,2
b8Fug/KEvAVFXYO2rM4wuKYiGKBNWaIy7RfqsJq66l0=,08.05.20,14.9790795,1,2,1
BEgZ7T/gfX/j7GaPT6HVr+mGbFLp1S2BuONwaCN3d50=,03.03.20,167.0292887,1,1,1
2QolVX5VZr6tkk+X3/DxZmqePh86lZMEl+mf+TMcxS0=,24.03.20,19.16317992,2,1,1
mQKfgW/DgaNE4ZiLyQXxYY1lpQmW8HHM3ziHVX4Fmts=,07.03.20,66.86192469,1,1,2
ZnAZv6ZrRaKpzuFxNNVF8uUXDKYhV6YCsfuE7QAgLSw=,16.04.20,16.65271967,1,1,2
FBonAg7OrRVXtigNyLDD7xbAywlvyGJ9BXNTL1rAsGM=,29.03.20,12.46861925,1,1,1
h2hGWcPgenCzRJlN7rIsE45BTrB90STsP6SRv8p79I8=,27.04.20,19.16317992,1,1,1
WYQePyuL2HWjp2j+v78GtESpjybd6gJD5vT7fXltx9g=,16.03.20,33.38912134,1,1,1
dy3f3cFXGfcLAyS3sQWa3fW9OInk8bc0cT7Ts5SsQWw=,19.03.20,45.94142259,1,1,5
YOjNFg5uo6OXV3M9XhxvH4oRWHU9XXdUpIvs77VXb38=,05.03.20,20.83682008,1,1,1
nadyOSOzf2+q9BY+wVnDzy1YlvlUEyDNGs/uc9WjTZ0=,27.04.20,133.7238494,1,1,1
ly4x27BtwpuZnZW2FzthXHOOEySGmuszLPdqULAHXzI=,30.03.20,50.12552301,1,1,1
Hb7wpZWylk7l9AuvUtlVhZClPZGdLxWUaEqR0X9sIvY=,12.05.20,108.6192469,1,1,1
j8nZYXzAdOqT1EuninHeVya3kc/WEhHqNgGcd6NYnfg=,03.03.20,73.47280335,1,1,2
1RBfrfL9iSXRRAIaencsPhPVQP/gcEXPP7ABAkIqlPc=,02.03.20,33.38912134,1,1,3
PRBBNqKuSxvcbhesbxfqUlKdDH5BZTbDrFJDntyXuyA=,06.03.20,58.49372385,2,1,1
L5a6Ej3Be0MUJpPKEEcPorK5zgtqo229z6nkJMvx2uk=,18.03.20,75.23012552,1,1,2
OqVjNCPzYGgwumAGCfn+ZbvLGO3s+jeTz516KBzf52U=,27.03.20,25.0209205,1,1,1
rr7xr9TT0TfwekA3plicyn9mQGd9COuw7qcxpxNs7Kg=,10.04.20,46.69456067,1,2,5
G9Fheggnaw8D4rMeyLWGrFsZNKViHnh9uNeHgvTcoLc=,01.04.20,116.9874477,1,1,1
RvPJ3IQ6hIDF+enWzSMWnSIV9bM+2TeXFfGH3WxMVQc=,20.05.20,292.4686192,1,1,4
4XyiqAwVTF0LT0tXSrOU23bDsOXIN2cUwmgi+lNPjZQ=,16.03.20,75.23012552,1,1,3
rtvtO7K8+TMV1M0hxVbsbgxqzNMUNDO3bFBn4JT0+C4=,29.04.20,8.284518828,1,1,1
/h/bV2qKHQb2Av4hGR5p7zCY551/feD1RiNMZIfhE/0=,11.03.20,19.16317992,2,2,1
1fOQp8LMghLSTLg3MDotu7Ne5av7kSEGaIOTv+mV0nw=,13.05.20,19.16317992,1,1,1
6X61GQrAOu4Lzmy50Y98H9MG/E8w3itVVsFJUO6gYy4=,03.05.20,56.73640167,1,1,2
hepwMjfBRBgSMkRHJVXdLkcIcFk8y8XMhHj9oe0yiXk=,18.05.20,58.49372385,1,1,2
FsScPtX5pyZTGfTz6ygPcTc5c9mYJQyT8Cs8QFL2Gc8=,08.03.20,45.94142259,1,1,1
SVEKq+AyQGtegNo+ukhttouPptIyghourA8UQi78Q+M=,18.05.20,29.20502092,1,1,1
ZwbClVYvCT7ZHc2QxnCCKMbIwEfxZg0n+L7A2aKAt5Y=,01.04.20,41.75732218,1,1,1
WHB9n5Q9cw1vodYDfz8IwSg2nAJPfwqfnJhW7lBqpOQ=,15.05.20,41.75732218,1,1,1
Hbof6VkI2v2XpJ5Y2rWLBmLWLAm/E0iz94Ipk52EiQU=,26.03.20,23.34728033,1,1,1
HuxMuoOUMTMpvZfE+5kp5t8Wicq24O6c5zRrvLoTXVc=,02.05.20,25.0209205,2,1,1
B4fJm0okZnsQJpyDXOln42C3x1H71Q2juc9iZHWEPb4=,26.03.20,66.86192469,1,1,1
Pf1CecYiJh17PBRDQVMa6tacKsbygz9mwsRmGl+6Dzg=,19.03.20,19.16317992,1,2,2
3bGpOWFz2BUkwZpF0ItCBFLWp8IbEDaoq9YPPmFewC4=,13.03.20,91.9665272,1,1,1
74k0a5W+FVJotBrKrwq76zrst5jCtxhtiRWhS3s9rXI=,27.05.20,12.46861925,1,1,1
OIx9MdAAbfSNPUkMJ5e++f7il3ERFhgKWmmXPtLR9qo=,03.04.20,58.49372385,1,2,2
k1Qanf+5BmPFjejbaoIj7OfNBjmkDjFg9vx+gs53wZ0=,03.03.20,45.94142259,1,1,1
D5YAqQY1GtGv6Nby4ibaqIkPrKN6Dj8f1ofE3r1oj4Y=,21.04.20,75.23012552,1,1,2
/AoAo4zxnB0/Weu5uXMgqSr5LstNm/58UZupbH62WBM=,14.05.20,33.30543933,1,1,2
ZZc6kU6p3nRmc9rahDYm/NrYk0iEtTOcgfacJ3HbX8w=,17.03.20,45.94142259,1,2,1
ii1v8WGzp9HjlkZmKehmOpB6xMD/qn3xVhEhsv0AmB8=,13.05.20,20.83682008,1,2,1
3b4hHkRWDac+wTs2zCO5jdzeN02IonspEojyUZF2I7k=,04.04.20,66.86192469,1,1,2
jpfp9bweETROp3IbAbC3gp4Gnk80NOaDwN/vV6iDPIo=,16.04.20,29.958159,1,1,1
jCmykJ5FSIm23DbUdVyl6cPhqPdxiZrc2RmkcnHhRgQ=,28.05.20,14.9790795,1,1,3
WObY8+mf7rkpf6IGHSd9Dy8XVM4eWWzNRE51MmZr6x4=,28.05.20,81.58995816,1,1,1
5ZeTopOi6HF6woon/qf5Big98o/+dbm47/cMEjDUkVQ=,02.03.20,25.0209205,1,1,1
+NEpLOO74St2QhJgU1zUz+3uMwPuIGIPCWhf7B2R3yg=,11.04.20,8.284518828,1,1,2
AgVkkAvVbcVG88WCbmqsiAGoULy8opwOSvupl+ayt9A=,05.05.20,23.34728033,1,1,1
pKq3lg6BwlAD/gc3Hzf6uyonPGte2FLj8U0GKsesK1E=,18.05.20,25.0209205,1,1,4
Dswcf0Ia8p07kiLUCPECHcdWP18OWwEG/D8rHDmO5nA=,24.04.20,33.38912134,1,1,1
ZIjSmWX1ubHU1UBesvvCxGo9HfbiXeCzw/RVQXHOTM0=,16.03.20,66.86192469,1,1,2
yzQKDHObsI7VTo9HBHziCuTZyYygA4uoa38Ywv9KHBc=,28.05.20,10.79497908,1,2,1
H+4M8wyvsRdXKSddM+6A6GReDCI4xsHlnasMYQAPhSE=,07.03.20,58.49372385,1,1,1
OWNgC7TTB8MGsCQ3RH/L4gqeGm/+GRXvVs+vwwxDECs=,18.05.20,50.12552301,1,1,1
WxqAOfPgC500iWt+vKF28UJFyE21NAh7oRHf1Qdk4Aw=,19.05.20,41.75732218,1,1,2
IQc40G4G4N8Z6XzAdNxmdbeuIX6SgUIJgj3JfQQ74t0=,17.03.20,25.0209205,1,1,2
kJhHcCJ2xoOSSBLU08rHNdD8qjO1GIKFrs76pdFo9yM=,13.04.20,12.46861925,1,1,2
8PYjAJS+YH0HQZ9Rg7xkG4YaY1n2j0DAckwuhcSCBvM=,05.05.20,33.38912134,1,1,3
FDT98f21B2LBB5nvFFkqSQVZ/MTZPtvxCCxeM2Inp4o=,01.04.20,83.59832636,1,1,3
nw6iOqu/qDXMNwhALHnDFkW47Tzmlsvb8qNJzwE8uDc=,23.03.20,100.334728,1,1,1
/Swjse0AsEJRVnbloEWMD3A8kLJ8plTS0IOoBD3yNMk=,10.03.20,33.38912134,3,1,2
kGWNCcnD/eajxj2SK+uG85m+mp6wJEOJFQ7jzIPyIWQ=,12.05.20,14.89539749,1,1,2
QlmjSKpyQPuA6pb/4UBZMawAZrnGFRF0aaxf5fll6l4=,14.05.20,501.2552301,1,1,1
0O2MwMP7abHfzC2jhFz5D4b442cYR/F63ET2TVlY2eA=,19.04.20,37.57322176,1,1,1
at7EZnpYEGhb2GHy/z/Ryc8JGg2quduNyE9HQzvxa2U=,11.03.20,25.0209205,1,3,1
MeDwaZxETTf3f4JX13i9zN4ADJ4sYx16luAeF6VNlhc=,27.05.20,41.75732218,1,2,2
BWxmX9TsQBpNxKMmPmojRAyLGRtQS2jmvDtBcpoKqYA=,24.05.20,20.83682008,1,1,1
JZMvHDa3Nab2q4HsoYf0+Q/fiHD8Xd1X++Hft7okxf0=,02.03.20,19.16317992,1,3,1
haWgHCh62TtWt5ZH7N3SM1FtJhoAiK++1K6IvtxOqOU=,10.05.20,33.38912134,1,1,1
V9dMn7lsj9yVymXKiM3ZarjpndE5j2ASDxprnB7M6a8=,03.04.20,25.0209205,1,1,1
bvVWaz44LGz3+DCGsRwF2WLKb6wZIwz0nK5mPTafHBI=,02.04.20,19.16317992,1,1,1
/x+XTRvGJqQ3iXGSptFUEvd4vcbDtU0sokAyIbZxwks=,05.05.20,41.75732218,1,1,2
emU/N96xuJXuzM4PhycrTYPhVIOnycjfgGb29ZHlTFU=,19.03.20,66.86192469,2,1,1
SeUqNzp3GTegywzIv1jGOrRYx71yesb1LgJoeoeG5aI=,17.03.20,19.16317992,1,1,1
vy4uK0R/XvofobC4JUifob2FaV+mmk85CGCBAS3ZvL8=,02.04.20,29.20502092,1,2,2
